AcctNo,Loan Type,Customer Type,Age,Source Code,Total Income,Term,Balance,Net Due,Security Code,Bal after Ref,Net Due Renewed,FICO,BNI,CR Limit,Agg Net Bal,Date Opened,PI Constant,Debt Ratio,After Debt Ratio,Housing Type,Collateral Description
3190,Live Check,New,29,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/5/2019,$94.30,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3191,Live Check,New,51,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/5/2019,$94.30,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3192,Consumer,Present,80,Branch Generated,"$1,338.00",24,"$2,611.21",$970.35,Personal Property,"$1,335.44","$2,305.79",645,304,"$3,000.00","$2,422.79",4/5/2019,$149.00,42.60,44.77,BUY HOME,",PP"
3194,Live Check,Former,28,Live Check,$0.00,15,"$1,590.00","$1,500.00",Unsecured,$0.00,"$1,500.00",0,0,"$3,000.00","$1,525.00",4/8/2019,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3195,Consumer,New,52,Prospect List/Mailer,"$1,347.00",12,"$1,133.18","$1,019.12",Personal Property,$0.00,"$1,019.12",666,288,"$5,000.00","$1,064.12",4/8/2019,$110.00,29.40,37.56,RENT HOME,",PP"
3196,Live Check,Former,52,Live Check,$0.00,18,"$2,370.00","$2,250.00",Unsecured,$0.00,"$2,250.00",0,0,"$2,500.00","$2,275.00",4/8/2019,$163.41,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3197,Consumer,Former,65,Branch Generated,"$1,746.00",9,$744.27,$667.06,Personal Property,$0.00,$667.06,562,291,"$1,500.00",$712.06,4/8/2019,$95.00,54.24,59.68,OWN HOME,",PP"
3198,Live Check,New,67,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$876.90,4/8/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3199,Live Check,New,38,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/8/2019,$152.65,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3200,Live Check,New,41,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/8/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3202,Consumer,Present,72,Branch Letter,"$2,498.79",24,"$2,611.21",$674.72,Personal Property,"$1,703.07","$2,377.79",629,145,"$5,000.00","$2,422.79",4/8/2019,$149.00,34.46,34.82,OWN HOME,",PP"
3203,Consumer,New,58,Prospect List/Mailer,$996.19,9,$703.82,$531.47,Personal Property,$0.00,$531.47,548,164,"$1,000.00",$648.47,4/8/2019,$90.00,54.91,63.94,RENT HOME,",PP"
3204,Consumer,Present,69,Branch Generated,"$1,886.00",18,"$1,845.00",$539.58,Personal Property,$965.48,"$1,505.06",604,277,"$5,000.00","$1,694.06",4/8/2019,$124.00,40.21,41.78,OWN HOME,",PP"
3205,Live Check,Former,75,Live Check,$0.00,15,"$1,590.00","$1,500.00",Unsecured,$0.00,"$1,500.00",0,0,"$3,000.00","$1,525.00",4/9/2019,$125.32,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3206,Consumer,Present,38,Branch Letter,"$1,718.21",24,"$2,181.97",$454.92,Personal Property,"$1,195.18","$1,650.10",572,165,"$2,000.00","$1,839.10",4/9/2019,$125.00,66.94,66.94,RENT HOME,",PP"
3207,Live Check,Former,75,Live Check,$0.00,18,"$2,370.00","$2,250.00",Unsecured,$0.00,"$2,250.00",0,0,"$3,500.00","$2,969.45",4/9/2019,$163.41,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3208,Live Check,Present,54,Live Check,$0.00,18,"$2,370.00","$2,250.00",Unsecured,$0.00,"$2,250.00",0,0,"$4,000.00","$2,458.28",4/9/2019,$163.41,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3209,Live Check,Former,58,Live Check Prospect,"$1,729.26",12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$2,500.00","$1,604.78",4/9/2019,$94.30,0.00,0,OTHER,UNSECURED LIVE CHECK LOAN
3210,Live Check,Former,38,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/9/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3211,Live Check,New,28,Live Check Prospect,$0.00,15,"$1,588.94","$1,499.00",Unsecured,$0.00,"$1,499.00",0,0,"$3,000.00","$1,524.00",4/9/2019,$125.28,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3212,Live Check,New,66,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/9/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3213,Live Check,New,54,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/9/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3214,Live Check,New,29,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/9/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3215,Consumer,Present,58,Branch Generated,"$1,729.26",18,"$1,845.00",$450.79,Personal Property,$964.99,"$1,415.78",612,323,"$2,500.00","$1,604.78",4/11/2019,$124.00,48.01,49.73,LIVE WITH PARENTS,",PP"
3216,Live Check,Former,61,Live Check,$0.00,18,"$2,370.00","$2,250.00",Unsecured,$0.00,"$2,250.00",0,0,"$2,500.00","$2,275.00",4/10/2019,$163.41,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3217,Live Check,Former,0,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/10/2019,$94.30,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3218,Live Check,Former,70,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/10/2019,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3219,Live Check,New,74,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/10/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3220,Live Check,Former,51,Live Check Prospect,"$3,811.23",12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$10,000.00","$2,914.36",4/10/2019,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3221,Live Check,New,77,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/10/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3222,Consumer,New,43,Prospect List/Mailer,"$3,500.00",24,"$2,646.98","$1,510.07",Motor Vehicle,$0.00,"$1,510.07",619,165,"$3,000.00","$1,694.07",4/11/2019,$151.00,24.06,28.37,LIVE WITH PARENTS,"2017 TOYOTA VIN: 4T1BF1FKXHU756165 ,MV"
3223,Consumer,New,63,Prospect List/Mailer,"$3,163.45",36,"$3,816.12","$2,010.26",Motor Vehicle,$0.00,"$2,010.26",632,253,"$7,500.00","$2,194.26",4/11/2019,$165.00,33.29,38.5,RENT APT,"2012 CHEVROLET VIN: 1G1ZC5EU8CF208375 ,MV"
3224,Live Check,New,46,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/11/2019,$152.65,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3225,Consumer,Present,72,Branch Generated,"$2,180.00",18,"$1,782.39",$502.12,Personal Property,$967.46,"$1,469.58",606,298,"$5,000.00","$1,658.58",4/11/2019,$120.00,14.40,19.91,OWN HOME,",PP"
3226,Consumer,Former,50,Branch Generated,"$3,795.31",24,"$2,718.52","$1,557.64",Motor Vehicle,$0.00,"$1,557.64",583,207,"$7,500.00","$1,741.64",4/12/2019,$155.00,25.43,27.4,RENT APT,"2015 CHEVROLET VIN: 1G1PA5SH1F7176138 ,MV"
3227,Live Check,Former,53,Live Check,$0.00,18,"$2,370.00","$2,250.00",Unsecured,$0.00,"$2,250.00",0,0,"$2,000.00","$2,275.00",4/12/2019,$163.41,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3228,Live Check,New,77,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/12/2019,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3229,Live Check,Present,52,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00","$1,827.46",4/12/2019,$94.30,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3230,Consumer,New,39,Internet,"$1,981.98",15,"$1,585.00","$1,173.54",Motor Vehicle&Personal Property,$0.00,"$1,173.54",633,223,"$2,000.00","$1,398.54",4/15/2019,$125.00,23.01,29.31,RENT HOME,"2015 MERCEDES-BENZ VIN: WDDSJ4EB6FN243059 ,MV + PP"
3231,Live Check,Former,62,Live Check Prospect,"$1,122.90",12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00","$2,058.67",4/15/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3232,Live Check,Present,69,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00","$3,073.77",4/15/2019,$94.30,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3233,Live Check,New,50,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/15/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3234,Consumer,Present,68,Branch Generated,"$2,443.09",24,"$2,289.28","$1,006.04",Personal Property,$880.54,"$1,886.58",615,254,"$2,500.00","$2,075.58",4/15/2019,$131.00,44.74,45.39,OTHER,",PP"
3235,Consumer,Present,62,Branch Generated,"$1,122.90",24,"$2,271.40",$904.19,Personal Property,$965.48,"$1,869.67",643,307,"$1,500.00","$2,058.67",4/18/2019,$130.00,29.83,33.04,OWN HOME,",PP"
3236,Premier-IB,New,44,Walk In,"$5,173.22",48,"$11,754.11","$9,999.63",Unsecured,$0.00,"$9,999.63",681,193,"$10,000.00","$10,168.60",4/15/2019,$366.48,19.10,26.18,OWN HOME,",UNSECURED"
3238,Consumer,Former,62,Branch Generated,"$1,028.00",18,"$1,860.65","$1,519.22",Personal Property,$0.00,"$1,519.22",633,311,"$1,500.00","$1,708.22",4/15/2019,$125.00,46.60,58.75,RENT HOME,",PP"
3239,Consumer,Present,67,Branch Generated,"$1,681.17",18,"$1,829.35",$887.02,Personal Property,$767.87,"$1,654.89",629,195,"$2,500.00","$1,679.89",4/15/2019,$123.00,21.47,21.35,OWN HOME,",PP"
3240,Live Check,Present,37,Live Check,$0.00,18,"$2,370.00","$2,250.00",Unsecured,$0.00,"$2,250.00",0,0,$0.00,"$2,611.90",4/15/2019,$163.41,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3241,Live Check,New,63,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/16/2019,$152.65,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3242,Live Check,Former,55,Live Check,$0.00,15,"$1,590.00","$1,500.00",Unsecured,$0.00,"$1,500.00",0,0,"$1,500.00","$1,525.00",4/16/2019,$125.32,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3243,Live Check,Former,69,Live Check,$0.00,15,"$1,590.00","$1,500.00",Unsecured,$0.00,"$1,500.00",0,0,$0.00,"$1,525.00",4/16/2019,$125.32,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3244,Live Check,New,46,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/16/2019,$152.65,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3246,Live Check,New,53,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/16/2019,$152.65,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3247,Live Check,New,50,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$774.49,4/16/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3248,Live Check,New,67,Live Check Prospect,$0.00,15,"$1,588.94","$1,499.00",Unsecured,$0.00,"$1,499.00",0,0,"$3,000.00","$1,524.00",4/16/2019,$125.28,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3251,Live Check,Present,64,Live Check Prospect,"$1,024.00",12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$2,500.00","$2,396.94",4/18/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3252,Consumer,Present,64,Branch Generated,"$1,024.00",24,"$2,629.10","$1,039.81",Personal Property,"$1,240.13","$2,279.94",673,290,"$2,500.00","$2,396.94",4/19/2019,$150.00,42.38,46.29,OWN HOME,",PP"
3253,Consumer,Present,20,Branch Generated,"$1,525.25",21,"$2,184.92","$1,144.53",Personal Property,$534.42,"$1,678.95",653,315,"$7,500.00","$1,729.95",4/19/2019,$138.00,51.40,53.89,LIVE WITH PARENTS,",PP"
3256,Consumer,Present,42,Branch Generated,"$1,997.39",9,$827.79,$506.58,Personal Property,$242.64,$749.22,509,158,"$1,000.00",$794.22,4/19/2019,$105.00,40.00,40.95,BUY HOME,",PP"
3257,Live Check,Present,50,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$4,000.00","$3,817.74",4/19/2019,$152.65,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3258,Live Check,New,47,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/19/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3259,Consumer,New,68,Prospect List/Mailer,"$2,170.31",12,"$1,187.73",$996.62,Personal Property,$0.00,$996.62,598,166,"$3,000.00","$1,121.25",4/19/2019,$115.00,28.80,34.1,BUY HOME,",PP"
3260,Consumer,Present,57,Branch Generated,"$2,816.67",21,"$2,460.06","$1,005.20",Personal Property,"$1,064.65","$2,069.85",653,160,"$7,000.00","$2,114.85",4/23/2019,$155.00,35.70,35.52,OWN MH / RENT LAND,",PP"
3261,Live Check,New,65,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$2,500.00","$2,125.00",4/22/2019,$152.65,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3262,Live Check,New,38,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/22/2019,$94.30,0.00,0,LIVE WITH PARENTS,UNSECURED LIVE CHECK LOAN
3263,Consumer,New,38,Internet,"$12,266.60",18,"$3,186.45","$2,959.06",Personal Property,$0.00,"$2,959.06",636,75,"$7,500.00","$3,004.06",4/22/2019,$225.00,54.60,56.43,BUY HOME,",PP"
3264,Consumer,Present,33,Branch Generated,"$1,502.84",21,"$2,460.06","$1,009.17",Personal Property,$988.68,"$1,997.85",582,274,"$4,000.00","$2,114.85",4/22/2019,$155.00,41.59,43.25,OTHER,",PP"
3265,Consumer,Present,23,Branch Generated,"$5,683.43",24,"$2,271.40","$1,200.43",Personal Property,$672.84,"$1,873.27",559,176,"$2,500.00","$1,918.27",4/23/2019,$130.00,26.53,26.62,OTHER,",PP"
3266,Live Check,Former,60,Live Check,$0.00,15,"$1,590.00","$1,500.00",Unsecured,$0.00,"$1,500.00",0,0,"$1,500.00","$1,525.00",4/23/2019,$125.32,0.00,0,BUY HOME,UNSECURED LIVE CHECK LOAN
3267,Live Check,New,70,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$2,500.00","$2,125.00",4/23/2019,$152.65,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3268,Consumer,Present,60,Branch Generated,"$1,276.95",18,"$1,845.00",$884.65,Personal Property,$603.13,"$1,487.78",624,252,"$5,000.00","$1,604.78",4/26/2019,$124.00,58.50,58.42,OWN HOME,",PP"
3270,Sales,New,22,Sales,"$3,275.86",48,"$4,175.46","$4,175.46",Personal Property,$0.00,"$4,175.46",561,179,"$2,500.00","$4,175.46",4/24/2019,$136.12,34.77,38.92,RENT HOME,MOTORCYCLE
3271,Consumer,New,33,Customer Referral,"$3,363.19",18,"$2,095.44","$1,558.86",Personal Property,$0.00,"$1,558.86",692,296,"$7,500.00","$1,819.86",4/25/2019,$140.00,43.77,47.93,RENT HOME,",PP"
3272,Sales,New,48,Sales,"$7,200.00",60,"$8,400.00","$8,400.00",Personal Property,$0.00,"$8,400.00",656,283,"$10,000.00","$8,405.52",4/25/2019,$241.64,30.22,33.58,BUY HOME,ATV
3275,Live Check,New,66,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/25/2019,$94.30,0.00,0,RENT APT,UNSECURED LIVE CHECK LOAN
3276,Live Check,New,58,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/25/2019,$152.65,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3277,Live Check,New,70,Live Check Prospect,$0.00,18,"$2,220.00","$2,100.00",Unsecured,$0.00,"$2,100.00",0,0,"$4,000.00","$2,125.00",4/25/2019,$152.65,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3278,Live Check,New,77,Live Check Prospect,$0.00,12,$995.34,$939.00,Unsecured,$0.00,$939.00,0,0,"$1,500.00",$964.00,4/25/2019,$94.30,0.00,0,RENT HOME,UNSECURED LIVE CHECK LOAN
3279,Premier-IB,Present,36,Branch Generated,"$7,299.34",36,"$3,393.55","$2,095.24",Unsecured,"$1,178.31","$3,273.55",697,255,"$15,000.00","$3,298.55",4/25/2019,$125.00,61.68,61.31,BUY HOME,",UNSECURED"
3280,Consumer,Former,51,Branch Generated,"$3,043.04",24,"$2,539.67","$2,002.76",Personal Property,$0.00,"$2,002.76",631,277,"$7,500.00","$2,155.76",4/25/2019,$145.00,31.22,32.37,RENT HOME,",PP"
3282,Consumer,Present,65,Branch Generated,"$5,268.73",36,"$3,250.77",$504.93,Personal Property,"$2,199.78","$2,704.71",588,202,"$7,500.00","$2,857.71",4/26/2019,$141.00,42.33,42.15,RENT HOME,",PP"
3283,Consumer,Present,26,Branch Generated,"$2,415.83",18,"$1,829.35",$954.06,Personal Property,$519.39,"$1,473.45",610,173,"$7,500.00","$1,590.45",4/26/2019,$123.00,44.52,44.85,BUY HOME,",PP"
3284,Sales,New,41,Sales,"$2,688.00",24,"$2,617.71","$2,617.71",Personal Property,$0.00,"$2,617.71",550,325,"$2,000.00","$2,621.15",4/27/2019,$138.40,29.76,34.91,RENT HOME,GOKART
3285,Live Check,Former,63,Live Check,$0.00,15,"$1,060.00","$1,000.00",Unsecured,$0.00,"$1,000.00",0,0,$0.00,"$1,025.00",4/29/2019,$83.68,0.00,0,OWN HOME,UNSECURED LIVE CHECK LOAN
3286,Consumer,Present,23,Branch Generated,"$2,132.17",21,"$2,217.29",$550.47,Personal Property,"$1,228.86","$1,779.33",510,263,"$1,500.00","$1,896.33",4/29/2019,$140.00,5.39,6.57,LIVE WITH PARENTS,",PP"
