acct_num,loan_type,cust_type,age,tot_income,tern,balance,net_due,security_code,bal_after_ref,net_due_renewed,fico,bni,cr_limit,agg_net_bal,date_opened,pmt,dti,is_bad
1932,1,2,61,"$1,423.76",18,"$1,500.65","$1,005.48",10,$258.17,"$1,263.65",633,193,"$1,000.00","$1,313.28",12/6/2017,$102.00,72.55,0
1933,1,2,33,"$1,518.44",15,"$1,051.67",$537.88,10,$399.90,$937.78,569,202,$500.00,$982.78,12/5/2017,$85.00,54,0
1934,1,2,61,"$1,376.77",12,"$1,056.82",$502.91,10,$445.85,$948.76,570,157,$500.00,$997.95,12/5/2017,$103.00,58.76,0
1935,1,3,37,"$2,661.73",18,"$1,782.39","$1,505.92",10,$0.00,"$1,505.92",659,230,"$3,000.00","$1,550.92",12/8/2017,$120.00,48.2,0
1936,1,3,73,"$1,346.80",9,$622.92,$558.82,10,$0.00,$558.82,645,274,"$2,550.00",$603.82,12/6/2017,$80.00,21.24,0
1937,1,2,60,"$1,022.00",15,"$1,331.67",$596.54,10,$596.30,"$1,192.84",631,307,"$2,000.00","$1,237.84",12/8/2017,$106.00,37.77,0
1938,1,2,38,"$7,662.64",12,"$1,351.36",$427.54,10,$629.02,"$1,056.56",500,173,$0.00,"$1,209.56",12/7/2017,$130.00,10.91,0
1940,70,1,44,"$2,000.00",12,"$1,210.00","$1,210.00",10,$0.00,"$1,210.00",531,327,$500.00,"$1,210.00",12/8/2017,$114.41,0,0
1941,1,3,64,$622.00,15,"$1,318.33",$841.08,10,$339.61,"$1,180.69",641,337,$500.00,"$1,225.69",12/8/2017,$105.00,12.06,0
1942,1,2,63,$789.00,18,"$1,860.65","$1,529.35",10,$133.79,"$1,663.14",646,309,"$1,000.00","$1,708.14",12/8/2017,$125.00,57.16,0
1943,1,2,62,"$3,007.67",18,"$1,938.91",$559.37,10,$972.97,"$1,532.34",573,122,$500.00,"$1,685.34",12/9/2017,$130.00,46.22,0
1944,1,2,25,"$1,685.56",12,$805.91,$303.19,10,$415.75,$718.94,606,277,$500.00,$763.94,12/11/2017,$80.00,63.9,0
1945,1,2,82,"$3,488.47",18,"$1,578.91",$502.11,10,$924.90,"$1,427.01",549,107,$500.00,"$1,472.01",12/11/2017,$107.00,51.8,0
1946,1,2,46,"$3,877.79",24,"$2,450.25","$1,476.93",10,$705.76,"$2,182.69",589,171,$500.00,"$2,227.69",12/11/2017,$140.00,28.96,0
1947,1,2,54,"$1,276.17",15,"$1,185.00",$509.37,10,$561.66,"$1,071.03",616,256,"$1,000.00","$1,116.03",12/11/2017,$95.00,66.68,0
1948,1,2,22,"$2,010.88",15,$918.33,$432.46,10,$393.05,$825.51,555,283,$425.00,$870.51,12/11/2017,$75.00,8.45,0
1949,1,2,61,$735.00,18,"$1,547.61","$1,013.96",10,$365.95,"$1,379.91",608,314,$500.00,"$1,336.98",12/11/2017,$105.00,51.09,0
1951,1,2,55,"$5,200.00",18,"$1,704.13","$1,015.30",10,$423.42,"$1,438.72",588,293,"$1,500.00","$1,483.72",12/11/2017,$115.00,26.85,0
1952,1,3,58,"$1,354.00",15,"$1,251.67","$1,011.96",10,$0.00,"$1,011.96",645,249,"$3,060.00","$1,164.96",12/11/2017,$100.00,44.83,0
1953,1,2,59,"$2,732.80",15,"$1,585.00","$1,013.78",10,$425.54,"$1,439.32",688,282,"$5,000.00","$1,484.32",12/12/2017,$125.00,17.78,0
1954,1,2,59,"$2,845.22",15,"$1,651.67",$578.50,10,$832.91,"$1,411.41",524,145,$500.00,"$1,456.41",12/14/2017,$130.00,52.97,0
1955,1,1,35,"$1,628.36",9,$785.93,$705.48,10,$0.00,$705.48,626,232,"$1,500.00",$750.48,12/12/2017,$100.00,27.08,0
1956,1,2,69,$693.00,15,"$1,518.33",$685.99,10,$683.15,"$1,369.14",588,333,$500.00,"$1,414.14",12/13/2017,$120.00,53.39,0
1957,1,2,73,"$6,212.86",18,"$1,469.35",$636.12,10,$690.48,"$1,326.60",521,76,$500.00,"$1,287.06",12/12/2017,$100.00,22.13,0
1958,15,1,56,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,12/12/2017,$94.30,0,0
1959,1,2,51,"$2,163.55",18,"$1,782.39","$1,505.92",10,$0.00,"$1,505.92",591,256,"$1,500.00","$1,550.92",12/12/2017,$120.00,25.37,0
1960,1,2,66,$779.00,6,$346.05,$301.55,10,$0.00,$301.55,699,339,"$1,000.00",$341.14,12/12/2017,$65.00,35.56,0
1961,1,3,73,"$1,350.00",9,$582.47,$521.23,10,$0.00,$521.23,0,229,$500.00,$566.23,12/12/2017,$75.00,21.7,0
1963,1,1,30,"$1,473.31",18,"$1,672.83","$1,513.08",10,$0.00,"$1,513.08",635,291,"$1,500.00","$1,558.08",12/15/2017,$113.00,50.09,0
1964,1,2,33,"$6,101.90",21,"$2,314.40","$1,195.94",10,$873.09,"$2,069.03",603,308,"$1,500.00","$2,114.03",12/12/2017,$146.00,3.45,0
1965,1,3,67,$755.00,18,"$1,625.87",$394.37,10,"$1,071.58","$1,465.95",575,319,$500.00,"$1,510.95",12/13/2017,$110.00,54.3,0
1966,1,2,39,"$1,562.17",12,"$1,078.64",$377.91,10,$591.15,$969.06,601,277,"$1,000.00","$1,014.06",12/16/2017,$105.00,24.52,0
1967,1,3,33,"$3,023.62",15,"$1,251.67","$1,132.42",10,$0.00,"$1,132.42",627,136,"$1,500.00","$1,177.42",12/13/2017,$100.00,37.97,0
1968,1,2,65,"$1,241.00",15,"$1,318.33",$556.53,10,$637.27,"$1,193.80",585,299,"$1,500.00","$1,238.80",12/13/2017,$105.00,28.61,0
1969,1,1,60,"$1,174.00",15,"$1,678.33","$1,508.62",10,$0.00,"$1,508.62",645,309,"$5,100.00","$1,553.62",12/14/2017,$132.00,43.44,0
1970,1,2,21,"$1,302.17",15,"$1,251.67",$608.32,10,$455.54,"$1,063.86",557,296,$500.00,"$1,108.86",12/14/2017,$100.00,43.47,0
1971,1,3,74,"$2,920.13",15,"$1,385.00","$1,255.18",10,$0.00,"$1,255.18",666,162,"$2,125.00","$1,300.18",12/14/2017,$110.00,63.18,0
1973,2,3,78,"$3,385.37",36,"$5,121.93","$5,001.93",15,$0.00,"$5,001.93",779,365,"$10,000.00","$5,026.93",12/15/2017,$191.00,47.5,0
1974,1,2,56,"$3,033.33",18,"$1,782.39",$754.30,10,$838.02,"$1,592.32",629,217,"$2,000.00","$1,637.32",12/15/2017,$120.00,0,0
1975,1,1,21,"$1,720.31",9,$622.92,$531.68,10,$0.00,$531.68,584,320,"$1,000.00",$576.68,12/15/2017,$80.00,54.47,0
1976,1,2,54,$972.16,15,"$1,518.33",$498.83,10,$864.05,"$1,362.88",575,209,$500.00,"$1,407.88",12/15/2017,$120.00,39.91,0
1977,1,1,82,$618.00,18,"$1,156.30","$1,039.71",10,$0.00,"$1,039.71",698,364,$500.00,"$1,084.71",12/15/2017,$80.00,56.31,0
1978,1,3,51,"$1,212.00",9,$566.29,$502.73,10,$0.00,$502.73,612,266,"$1,020.00",$547.73,12/16/2017,$73.00,11.14,0
1979,1,3,33,"$2,778.53",9,$582.47,$517.66,10,$0.00,$517.66,551,192,$425.00,$562.66,12/18/2017,$75.00,35.2,0
1980,1,3,61,"$8,335.50",18,"$1,704.13","$1,541.77",10,$0.00,"$1,541.77",648,152,"$3,000.00","$1,586.77",12/18/2017,$115.00,57.12,0
1981,2,3,67,"$3,940.37",24,"$3,493.62","$3,129.15",15,$0.00,"$3,129.15",671,274,"$5,000.00","$3,154.15",12/18/2017,$175.00,52.41,0
1982,1,2,28,"$2,312.00",12,"$1,242.27",$623.75,10,$444.57,"$1,068.32",582,195,"$1,020.00","$1,117.27",12/18/2017,$120.00,43.08,0
1984,1,3,27,$863.31,9,$703.82,$629.68,10,$0.00,$629.68,593,274,$500.00,$674.68,12/18/2017,$90.00,28.96,0
1985,1,3,40,"$2,600.00",9,$622.92,$531.68,10,$0.00,$531.68,587,256,"$1,224.00",$576.68,12/19/2017,$80.00,23.92,0
1986,1,2,29,"$2,111.37",12,"$1,133.18","$1,028.14",10,$0.00,"$1,028.14",669,344,"$5,000.00","$3,979.74",12/21/2017,$110.00,49.26,0
1987,70,1,37,"$3,683.33",18,"$1,374.98","$1,374.98",10,$0.00,"$1,374.98",578,138,"$1,000.00","$1,374.98",12/5/2017,$91.70,20.85,0
1988,1,2,39,"$1,993.33",12,"$1,078.64",$532.37,10,$436.69,$969.06,604,173,"$1,000.00","$1,014.06",12/21/2017,$105.00,45.75,0
1989,1,2,68,"$1,155.00",18,"$2,017.18",$309.45,10,"$1,495.30","$1,804.75",607,277,"$1,000.00","$1,849.75",12/22/2017,$135.00,21.73,0
1991,1,1,53,"$1,614.00",9,$582.47,$521.23,10,$0.00,$521.23,658,244,"$3,060.00",$566.23,12/21/2017,$75.00,58.49,0
1993,1,2,41,"$2,972.97",24,"$2,360.82","$1,249.12",10,$887.56,"$2,136.68",623,112,"$1,000.00","$2,181.68",12/22/2017,$135.00,57.62,0
1995,1,2,59,"$2,355.67",24,"$3,612.77","$3,477.77",11,$0.00,"$3,477.77",618,259,"$2,000.00","$3,517.77",12/28/2017,$205.00,36.21,0
1996,1,3,59,$889.70,12,$699.13,$441.63,10,$150.00,$591.63,637,248,$500.00,$636.63,12/28/2017,$70.00,34.17,0
1791,70,1,57,$748.00,24,"$1,800.00","$1,800.00",10,$0.00,"$1,800.00",619,275,$500.00,"$1,800.00",1/16/2018,$95.15,22.73,0
1997,1,2,63,$862.00,12,$915.00,$642.83,10,$183.50,$826.33,653,287,$500.00,$871.33,1/4/2018,$90.00,35.03,0
1998,1,2,78,"$1,227.00",18,"$2,111.09",$300.94,10,"$1,613.79","$1,914.73",670,285,"$2,500.00","$1,959.73",1/3/2018,$141.00,37.49,0
1999,1,2,68,"$2,504.75",24,"$2,718.52","$1,524.71",10,$911.66,"$2,436.37",644,156,"$2,000.00","$2,481.37",1/4/2018,$155.00,35.73,0
2000,15,3,62,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/4/2018,$125.32,0.00,0
2001,1,3,53,"$1,713.64",12,$915.00,$818.98,10,$0.00,$818.98,571,225,$500.00,$777.18,1/4/2018,$90.00,32.97,0
2002,1,2,39,"$2,145.00",15,"$1,425.00","$1,002.94",10,$211.53,"$1,214.47",641,343,"$3,000.00","$1,259.47",1/5/2018,$113.00,17.34,0
2003,1,2,60,"$2,158.74",18,"$1,704.13",$642.85,10,$898.92,"$1,541.77",666,292,"$2,500.00","$1,586.77",1/5/2018,$115.00,40.13,0
2004,1,3,30,"$3,020.85",12,"$1,133.18","$1,028.14",10,$0.00,"$1,028.14",593,277,"$1,020.00","$1,073.14",1/8/2018,$110.00,27.01,0
2005,15,3,74,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/8/2018,$125.32,0.00,1
2006,15,3,70,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/8/2018,$125.32,0.00,0
2007,15,3,81,$0.00,15,"$1,060.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,025.00",1/8/2018,$83.68,0.00,0
2008,15,3,55,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/8/2018,$125.32,0.00,0
2009,15,3,56,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/11/2018,$125.32,0.00,0
2010,15,3,41,$0.00,15,"$1,060.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,025.00",1/11/2018,$83.68,0.00,1
2011,1,3,47,"$3,908.54",24,"$2,271.40","$1,540.19",10,$510.42,"$2,050.61",668,238,"$2,000.00","$2,095.61",1/11/2018,$130.00,37.28,0
2012,15,3,23,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/12/2018,$125.32,0.00,0
2013,15,3,65,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/12/2018,$125.32,0.00,0
2014,1,2,34,"$1,681.33",18,"$1,860.65","$1,501.14",10,$0.00,"$1,501.14",706,333,"$3,000.00","$2,453.12",1/16/2018,$125.00,3.81,0
2015,70,1,72,"$3,605.00",24,"$1,203.98","$1,203.98",10,$0.00,"$1,203.98",753,264,"$5,000.00","$1,211.89",1/12/2018,$63.65,22.44,1
2017,15,3,41,$0.00,15,"$1,060.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,025.00",1/16/2018,$83.68,0.00,0
2018,15,3,59,$0.00,15,"$1,060.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,025.00",1/16/2018,$83.68,0.00,0
2019,15,1,30,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",1/16/2018,$152.65,0.00,0
2020,1,2,48,"$2,410.59",18,"$1,547.61",$861.84,10,$442.47,"$1,304.31",615,116,$500.00,"$1,349.31",1/16/2018,$105.00,33.60,1
2021,15,3,37,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/16/2018,$125.32,0.00,0
2023,15,3,61,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,280.72",1/16/2018,$125.32,0.00,0
2024,15,3,68,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/16/2018,$125.32,0.00,0
2025,15,1,49,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/16/2018,$125.28,0.00,0
2026,15,1,73,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/16/2018,$94.30,0.00,0
2027,15,3,37,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/16/2018,$125.32,0.00,0
2028,1,2,40,"$3,868.89",15,"$1,518.33",$514.22,10,$781.34,"$1,295.56",628,157,"$1,000.00","$1,340.56",1/16/2018,$120.00,5.71,0
2029,15,3,67,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/16/2018,$125.32,0.00,0
2030,1,3,41,$830.00,18,"$1,704.13",$310.48,10,"$1,211.04","$1,521.52",696,291,$500.00,"$1,566.52",1/16/2018,$115.00,59.04,0
2031,15,1,45,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2032,15,3,60,$0.00,15,"$1,060.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,025.00",1/18/2018,$83.68,0.00,0
2033,15,3,62,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/18/2018,$125.32,0.00,0
2034,15,3,77,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/18/2018,$125.32,0.00,0
2035,15,3,75,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/18/2018,$125.32,0.00,1
2036,15,1,85,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$4,132.55",1/18/2018,$152.65,0.00,0
2037,15,1,48,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",1/18/2018,$152.65,0.00,0
2038,15,1,47,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",1/18/2018,$152.65,0.00,0
2039,15,3,80,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/18/2018,$125.28,0.00,0
2040,15,1,31,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2041,15,1,54,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2042,15,1,78,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2043,15,1,67,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2044,15,1,55,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2045,15,1,54,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2046,15,1,42,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2047,15,1,61,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/18/2018,$94.30,0.00,0
2048,15,1,66,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/19/2018,$94.30,0.00,0
2049,15,1,75,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/19/2018,$125.28,0.00,0
2050,15,1,67,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/19/2018,$94.30,0.00,0
2051,15,1,60,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/19/2018,$125.28,0.00,0
2052,15,1,76,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/19/2018,$125.28,0.00,0
2053,15,1,59,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/19/2018,$94.30,0.00,0
2054,15,3,73,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/22/2018,$125.32,0.00,0
2055,15,3,61,$0.00,15,"$1,060.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,025.00",1/22/2018,$83.68,0.00,0
2056,1,1,55,"$1,745.86",18,"$1,798.04","$1,606.48",10,$0.00,"$1,606.48",605,214,"$1,000.00","$1,651.48",1/22/2018,$121.00,72.57,0
2057,15,1,68,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",1/22/2018,$152.65,0.00,0
2058,15,1,71,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/22/2018,$94.30,0.00,0
2059,15,1,53,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/22/2018,$94.30,0.00,0
2060,15,1,64,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/22/2018,$94.30,0.00,0
2061,2,2,52,"$3,371.23",24,"$3,320.13","$1,176.65",10,"$1,830.70","$3,007.35",720,243,"$3,000.00","$3,052.35",1/22/2018,$166.00,77.54,0
2062,15,1,61,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/22/2018,$94.30,0.00,0
2063,15,1,39,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/22/2018,$94.30,0.00,0
2064,1,1,40,"$10,192.00",18,"$1,704.13","$1,541.77",10,$0.00,"$1,541.77",613,234,"$1,500.00","$1,586.77",1/22/2018,$115.00,3.94,0
2065,15,1,66,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/22/2018,$94.30,0.00,0
2067,15,1,54,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/22/2018,$94.30,0.00,0
2069,1,2,61,$980.00,12,"$1,242.27",$367.90,10,$751.21,"$1,119.11",621,303,$500.00,"$1,164.11",1/23/2018,$120.00,63.88,0
2071,1,2,30,"$1,699.62",18,"$1,860.65",$707.65,10,$883.62,"$1,591.27",613,301,"$1,000.00","$1,636.27",1/22/2018,$125.00,33.18,0
2072,15,1,70,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/23/2018,$94.30,0.00,0
2073,15,1,60,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/23/2018,$125.28,0.00,0
2074,1,1,26,"$1,001.13",12,"$1,024.09",$919.02,10,$0.00,$919.02,594,237,"$1,020.00",$964.02,1/23/2018,$100.00,33.46,0
2075,15,3,78,$0.00,15,"$1,060.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,025.00",1/23/2018,$83.68,0.00,0
2076,15,3,68,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",1/23/2018,$125.32,0.00,0
2077,15,1,55,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/23/2018,$125.28,0.00,0
2078,2,1,61,"$3,328.00",24,"$3,204.45","$3,084.45",15,$0.00,"$3,084.45",761,298,"$5,000.00","$3,109.45",1/23/2018,$160.00,53.94,0
2079,15,1,54,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",1/24/2018,$152.65,0.00,0
2080,15,1,46,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",1/24/2018,$152.65,0.00,0
2081,15,1,85,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/25/2018,$94.30,0.00,0
2082,15,1,67,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/25/2018,$125.28,0.00,0
2083,1,3,28,"$1,438.77",9,$582.47,$521.23,10,$0.00,$521.23,585,302,"$1,224.00",$566.23,1/25/2018,$75.00,19.67,0
2084,1,2,44,"$3,780.23",24,"$2,414.48",$898.22,10,"$1,101.60","$1,999.82",641,100,"$2,000.00","$2,044.82",1/26/2018,$138.00,71.29,0
2085,15,1,80,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/26/2018,$125.28,0.00,0
2086,15,1,52,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/26/2018,$125.28,0.00,0
2087,15,1,52,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/26/2018,$94.30,0.00,0
2088,1,1,37,"$2,280.72",12,"$1,296.82","$1,008.64",10,$0.00,"$1,008.64",627,184,"$1,000.00","$1,161.64",1/26/2018,$125.00,26.44,0
2090,1,3,47,"$9,717.98",21,"$3,269.28","$1,063.76",10,"$1,961.44","$3,025.20",628,164,"$1,500.00","$3,070.20",1/26/2018,$205.00,31.07,0
2091,1,2,66,"$1,546.80",18,"$1,625.87","$1,004.98",10,$464.84,"$1,469.82",597,292,"$1,500.00","$1,514.82",1/30/2018,$110.00,4.85,0
2092,15,1,40,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,126.55",1/29/2018,$152.65,0.00,0
2093,15,1,63,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.97",1/29/2018,$125.28,0.00,0
2094,15,1,71,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.49,1/29/2018,$94.30,0.00,1
2095,15,1,33,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.49,1/29/2018,$94.30,0.00,0
2096,15,1,62,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.49,1/29/2018,$94.30,0.00,0
2097,15,1,47,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/30/2018,$125.28,0.00,0
2098,15,1,79,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/30/2018,$94.30,0.00,0
2099,15,1,46,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",1/30/2018,$152.65,0.00,0
2100,1,2,60,"$1,084.29",24,"$2,360.82",$889.28,10,"$1,062.77","$1,952.05",515,227,$500.00,"$1,997.05",1/30/2018,$135.00,82.45,0
2101,15,1,26,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$1,524.00",1/31/2018,$125.28,0.00,0
2102,15,1,47,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/31/2018,$94.30,0.00,0
2103,15,1,49,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,1/31/2018,$94.30,0.00,0
2104,15,1,41,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,2/1/2018,$94.30,0.00,0
2105,15,3,52,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",2/1/2018,$125.32,0.00,0
2106,15,3,79,$0.00,15,"$1,060.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,025.00",2/1/2018,$83.68,0.00,0
2107,15,3,46,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,"$1,000.00","$1,425.70",2/1/2018,$125.32,0.00,0
2108,1,2,77,$750.00,15,"$1,918.33",$640.20,10,"$1,106.30","$1,746.50",657,241,$500.00,"$1,679.64",2/1/2018,$150.00,48.67,1
2109,70,1,48,"$1,245.83",24,"$2,274.99","$2,274.99",10,$0.00,"$2,274.99",596,239,"$1,000.00","$2,276.49",2/1/2018,$120.27,85.89,0
2110,1,2,38,"$2,055.30",15,"$1,518.33",$658.24,10,$596.86,"$1,255.10",673,302,"$5,000.00","$1,408.10",2/1/2018,$120.00,44.03,0
2111,15,1,48,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",2/2/2018,$152.65,0.00,0
2113,1,2,72,"$1,183.00",18,"$1,625.87","$1,000.70",10,$469.58,"$1,470.28",592,240,"$1,500.00","$1,515.28",2/2/2018,$110.00,6.34,0
2114,1,2,52,$755.00,12,$805.91,$500.13,10,$218.92,$719.05,595,261,$500.00,$764.05,2/2/2018,$80.00,66.23,0
2115,1,2,71,"$1,603.00",18,"$1,547.61",$334.89,10,"$1,045.24","$1,380.13",559,181,$500.00,"$1,425.13",2/2/2018,$105.00,39.49,1
2116,1,2,76,"$1,183.00",12,"$1,024.09",$671.59,10,$255.64,$927.23,599,217,"$1,000.00",$974.28,2/2/2018,$100.00,65.09,0
2118,1,2,60,"$1,725.56",12,"$1,242.27","$1,016.28",10,$103.00,"$1,119.28",653,205,"$2,500.00","$1,164.28",2/5/2018,$120.00,73.02,0
2119,1,2,31,"$2,866.07",15,"$1,278.33","$1,006.57",10,$80.64,"$1,087.21",652,266,"$2,500.00","$1,132.21",2/5/2018,$102.00,32.10,0
2120,1,3,52,"$2,971.27",12,"$1,133.18","$1,019.23",10,$0.00,"$1,019.23",691,263,"$1,000.00",$969.69,2/6/2018,$110.00,14.54,0
2121,15,1,41,$0.00,18,"$2,220.00",$0.00,15,$0.00,$0.00,0,0,"$2,500.00","$2,125.00",2/5/2018,$152.65,0.00,0
2122,15,1,68,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,0,0,"$2,500.00",$964.00,2/5/2018,$94.30,0.00,0
